stale_fraction,strategy,n,proxy_score,predicted_final_error,true_return,true_final_error,true_success,proxy_true_gap,hallucinated_rollout,mean_selected_action,retrieval_stale_rate,retrieval_precision,memory_gate,retrieval_disagreement,dropout_variance,diagnostic_risk
0.45,base_bon,1,-5.308870247904314,5.11553691457098,-5.304444444444445,5.111111111111111,0.2777777777777778,-0.004425803459869327,0.0,-0.125,0.0,,0.0,0.0,0.0,0.0
0.45,base_bon,4,-1.524624775870422,1.3379581092037554,-1.52,1.3333333333333333,0.7222222222222222,-0.004624775870422044,0.0,-0.625,0.0,,0.0,0.0,0.0,0.0
0.45,base_bon,16,-0.3255000519729847,0.1221667186396514,-0.31444444444444447,0.1111111111111111,1.0,-0.011055607528540278,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0
0.45,base_bon,64,-0.19971099898306888,0.01304433231640223,-0.18666666666666665,0.0,1.0,-0.01304433231640223,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0
0.45,memory_bon,1,-6.087199263796734,5.8938659304634005,-5.304444444444445,5.111111111111111,0.2777777777777778,-0.7827548193522891,0.0,-0.125,0.45370370370370366,0.5462962962962963,0.86,0.5810185185185186,0.02976684879120998,1.3792686020703853
0.45,memory_bon,4,-4.624770861402649,4.434770861402648,-2.6344444444444446,2.4444444444444446,0.5,-1.990326416958204,0.0,-0.4722222222222222,0.4652777777777778,0.5347222222222222,0.86,0.586304012345679,0.029289180823632202,1.4030252213831313
0.45,memory_bon,16,-3.791858618558188,3.5918586185581876,-1.8666666666666667,1.6666666666666667,0.7777777777777778,-1.925191951891521,0.0,-0.5833333333333334,0.43364197530864196,0.566358024691358,0.86,0.5704916225749559,0.03393428433535021,1.3970194400901557
0.45,memory_bon,64,-3.6287502457443535,3.42041691241102,-2.1527777777777777,1.9444444444444444,0.5555555555555556,-1.4759724679665756,0.0,-0.5486111111111112,0.4305555555555556,0.5694444444444444,0.86,0.6265101410934745,0.03423437838452455,1.4650513878822506
0.45,oracle_memory_bon,1,-5.281530723548641,5.088197390215307,-5.304444444444445,5.111111111111111,0.2777777777777778,0.022913720895803878,0.0,-0.125,0.0,1.0,0.86,0.0,0.0021232770825809423,0.025479324990971306
0.45,oracle_memory_bon,4,-1.8076792530586863,1.6176792530586863,-1.6344444444444446,1.4444444444444444,0.6666666666666666,-0.1732348086142418,0.0,-0.6388888888888888,0.0,1.0,0.86,0.0,0.0034802094157593286,0.04176251298911195
0.45,oracle_memory_bon,16,-0.7442891534895603,0.5276224868228936,-1.3277777777777777,1.1111111111111112,0.7777777777777778,0.5834886242882176,0.0,-0.875,0.0,1.0,0.86,0.0,0.004896439405702915,0.05875727286843497
0.45,oracle_memory_bon,64,-0.5704942543885513,0.34882758772188466,-1.4994444444444446,1.2777777777777777,0.6111111111111112,0.9289501900558932,0.0,-0.9097222222222222,0.0,1.0,0.86,0.0,0.005356071647250759,0.0642728597670091
0.45,repaired_memory_bon,1,-5.596394587350003,5.121045044291134,-5.304444444444445,5.111111111111111,0.2777777777777778,-0.2919501429055593,0.0,-0.125,0.08017676767676768,0.9198232323232324,0.650183425149075,0.16436137165303832,0.007069175837698989,0.3133513441394846
0.45,repaired_memory_bon,4,-2.0518333391246943,1.5197740490794245,-1.52,1.3333333333333333,0.7222222222222222,-0.5318333391246944,0.0,-0.625,0.11553030303030304,0.884469696969697,0.6188617076326886,0.21195185986852652,0.006371656091847701,0.3837695815317812
0.45,repaired_memory_bon,16,-1.1570898870544253,0.4861722147376444,-0.7688888888888888,0.5555555555555556,1.0,-0.3882009981655365,0.0,-0.8055555555555556,0.15593434343434343,0.8440656565656566,0.5696768022216561,0.27718404280904285,0.008349018820922281,0.5084270433149417
0.45,repaired_memory_bon,64,-0.8913808470758054,0.21259585495910974,-1.1022222222222222,0.8888888888888888,0.8888888888888888,0.21084137514641677,0.0,-0.8611111111111112,0.16856060606060608,0.831439393939394,0.560249404038037,0.2948593073593073,0.006998392317376728,0.5171685097592915
0.65,base_bon,1,-6.083343246501965,5.890009913168631,-6.082222222222223,5.888888888888889,0.2222222222222222,-0.0011210242797431065,0.0,-0.027777777777777776,0.0,,0.0,0.0,0.0,0.0
0.65,base_bon,4,-1.662157509983641,1.4488241766503078,-1.6577777777777778,1.4444444444444444,0.6111111111111112,-0.004379732205863234,0.0,-0.6805555555555556,0.0,,0.0,0.0,0.0,0.0
0.65,base_bon,16,-0.5328054333031607,0.34280543330316066,-0.5233333333333333,0.3333333333333333,0.9444444444444444,-0.009472099969827329,0.0,-0.7222222222222222,0.0,,0.0,0.0,0.0,0.0
0.65,base_bon,64,-0.20039143585878313,0.013724769192116466,-0.18666666666666665,0.0,1.0,-0.013724769192116466,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0
0.65,memory_bon,1,-6.239246747182711,6.0459134138493775,-6.082222222222223,5.888888888888889,0.2222222222222222,-0.15702452496048838,0.0,-0.027777777777777776,0.6358024691358025,0.36419753086419754,0.86,0.5833333333333334,0.022119823821328363,1.482517909106994
0.65,memory_bon,4,-5.03131387552476,4.817980542191426,-8.88,8.666666666666666,0.05555555555555555,3.84868612447524,0.0,0.2916666666666667,0.6520061728395061,0.3479938271604938,0.86,0.5972222222222222,0.027821609542670506,1.5788396255712922
0.65,memory_bon,16,-4.626286765153804,4.40795343182047,-9.385,9.166666666666666,0.0,4.758713234846197,0.0,0.3958333333333333,0.6566358024691358,0.34336419753086417,0.86,0.6111111111111112,0.03144808864698831,1.6349411871001676
0.65,memory_bon,64,-4.324230619593418,4.112563952926752,-10.711666666666666,10.5,0.0,6.387436047073248,0.0,0.5625,0.650462962962963,0.349537037037037,0.86,0.5824074074074075,0.027947940197496073,1.5659320456628842
0.65,oracle_memory_bon,1,-6.096199598174835,5.902866264841502,-6.082222222222223,5.888888888888889,0.2222222222222222,-0.013977375952612848,0.0,-0.027777777777777776,0.0,1.0,0.86,0.0,0.0033769612184363887,0.040523534621236666
0.65,oracle_memory_bon,4,-1.9376930118948126,1.7226930118948127,-1.715,1.5,0.5555555555555556,-0.22269301189481247,0.0,-0.7013888888888888,0.0,1.0,0.86,0.0,0.004808480853336853,0.05770177024004224
0.65,oracle_memory_bon,16,-1.0890332150206432,0.86569988168731,-1.667777777777778,1.4444444444444444,0.4444444444444444,0.5787445627571345,0.0,-0.9166666666666666,0.0,1.0,0.86,0.0,0.0057995736328512355,0.06959488359421481
0.65,oracle_memory_bon,64,-1.0278371434255242,0.8061704767588576,-1.6105555555555557,1.3888888888888888,0.4444444444444444,0.5827184121300315,0.0,-0.9236111111111112,0.0,1.0,0.86,0.0,0.005746144235685119,0.06895373082822143
0.65,repaired_memory_bon,1,-6.572828381240274,5.87983031808569,-6.082222222222223,5.888888888888889,0.2222222222222222,-0.4906061590180518,0.0,-0.027777777777777776,0.18308080808080807,0.8169191919191919,0.5516557182889994,0.2820090788840789,0.010248107487002568,0.5551830331347227
0.65,repaired_memory_bon,4,-2.3930288311378667,1.5109764073225906,-1.7183333333333333,1.5,0.5555555555555556,-0.6746954978045331,0.0,-0.7013888888888888,0.24494949494949494,0.7550505050505051,0.4784750023925106,0.3868566618566619,0.012076784633332178,0.7374656560910471
0.65,repaired_memory_bon,16,-1.331373303894885,0.377076160043745,-1.2705555555555557,1.0555555555555556,0.6666666666666666,-0.060817748339329354,0.0,-0.8819444444444444,0.29987373737373735,0.7001262626262625,0.4415175159020944,0.4377410012826679,0.010881493188073153,0.821441270945711
0.65,repaired_memory_bon,64,-1.189140397867801,0.3010384950337989,-1.2738888888888888,1.0555555555555556,0.8333333333333334,0.08474849102108784,0.0,-0.8819444444444444,0.27335858585858586,0.7266414141414141,0.46845146498776,0.39529671717171716,0.009960519081532553,0.7441872994451875
0.85,base_bon,1,-7.874150925162867,7.670817591829534,-7.87,7.666666666666667,0.2777777777777778,-0.004150925162867303,0.0,0.16666666666666666,0.0,,0.0,0.0,0.0,0.0
0.85,base_bon,4,-1.6471789597253437,1.440512293058677,-1.651111111111111,1.4444444444444444,0.7222222222222222,0.003932151385767401,0.0,-0.6388888888888888,0.0,,0.0,0.0,0.0,0.0
0.85,base_bon,16,-0.536677598416381,0.3433442650830476,-0.5266666666666666,0.3333333333333333,1.0,-0.010010931749714272,0.0,-0.7083333333333334,0.0,,0.0,0.0,0.0,0.0
0.85,base_bon,64,-0.19781406873064206,0.017814068730642063,-0.18,0.0,1.0,-0.017814068730642063,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0
0.85,memory_bon,1,-5.9436211976012405,5.7402878642679065,-7.87,7.666666666666667,0.2777777777777778,1.9263788023987602,0.0,0.16666666666666666,0.8356481481481481,0.16435185185185186,0.86,0.2865134479717813,0.015244991384948158,1.3013507482753779
0.85,memory_bon,4,-3.546991764748508,3.341991764748508,-11.81611111111111,11.61111111111111,0.0,8.269119346362604,0.05555555555555555,0.7013888888888888,0.845679012345679,0.15432098765432098,0.86,0.26587301587301587,0.016452712658267213,1.3089845801179016
0.85,memory_bon,16,-2.9783594603769012,2.7683594603769013,-12.654444444444444,12.444444444444445,0.0,9.676084984067543,0.0,0.8055555555555556,0.8449074074074073,0.1550925925925926,0.86,0.29108245149911816,0.014544356773779302,1.3084578710100774
0.85,memory_bon,64,-2.590954446303383,2.3676211129700495,-13.334444444444445,13.11111111111111,0.0,10.743489998141062,0.05555555555555555,0.8888888888888888,0.8433641975308642,0.15663580246913578,0.86,0.2954420194003527,0.01263719385600761,1.2852382754972649
0.85,oracle_memory_bon,1,-7.4676766929428435,7.26434335960951,-7.87,7.666666666666667,0.2777777777777778,0.4023233070571559,0.0,0.16666666666666666,0.0,1.0,0.86,0.0,0.006203640410273686,0.07444368492328424
0.85,oracle_memory_bon,4,-2.3742418579024838,2.1659085245691503,-1.7083333333333333,1.5,0.7222222222222222,-0.6659085245691504,0.0,-0.6180555555555556,0.0,1.0,0.86,0.0,0.006104027472716864,0.07324832967260236
0.85,oracle_memory_bon,16,-1.795762497696361,1.5740958310296942,-1.1661111111111113,0.9444444444444444,0.7777777777777778,-0.6296513865852496,0.0,-0.8263888888888888,0.0,1.0,0.86,0.0,0.007291605522633955,0.08749926627160745
0.85,oracle_memory_bon,64,-1.6113817616401231,1.3830484283067896,-1.7283333333333335,1.5,0.3888888888888889,0.11695157169321038,0.0,-0.9375,0.0,1.0,0.86,0.0,0.008158695525270432,0.09790434630324518
0.85,repaired_memory_bon,1,-7.960605321398822,6.88785406524145,-7.87,7.666666666666667,0.2777777777777778,-0.09060532139882183,0.0,0.16666666666666666,0.40340909090909094,0.5965909090909091,0.3814598081748365,0.4192876182459516,0.015143741281830471,0.9660199142489314
0.85,repaired_memory_bon,4,-3.5547119923691426,2.5181604847878223,-1.816111111111111,1.6111111111111112,0.6666666666666666,-1.7386008812580311,0.0,-0.6180555555555556,0.35542929292929293,0.6445707070707071,0.3924434233879299,0.4182624859708193,0.015315629792243006,0.9239461195348002
0.85,repaired_memory_bon,16,-2.73497710947773,1.6072764350395743,-1.1594444444444445,0.9444444444444444,0.7222222222222222,-1.5755326650332855,0.0,-0.8263888888888888,0.4191919191919192,0.5808080808080809,0.359221364631592,0.4233851410934744,0.017938483767417083,1.0141118604868398
0.85,repaired_memory_bon,64,-2.135304480538893,0.9298945644182203,-1.8966666666666667,1.6666666666666667,0.2777777777777778,-0.23863781387222638,0.0,-0.9583333333333334,0.49116161616161613,0.5088383838383839,0.32862897230823984,0.4388047138047138,0.017822397556376594,1.0837887956896364
0.93,base_bon,1,-4.485642117960258,4.280642117960259,-4.482777777777778,4.277777777777778,0.5,-0.002864340182480681,0.0,-0.24305555555555555,0.0,,0.0,0.0,0.0,0.0
0.93,base_bon,4,-1.5840533706103495,1.3923867039436826,-1.5805555555555555,1.3888888888888888,0.7777777777777778,-0.0034978150547937403,0.0,-0.6041666666666666,0.0,,0.0,0.0,0.0,0.0
0.93,base_bon,16,-0.3930932473656011,0.18475991403226777,-0.375,0.16666666666666666,1.0,-0.0180932473656011,0.0,-0.7569444444444444,0.0,,0.0,0.0,0.0,0.0
0.93,base_bon,64,-0.20822948574042363,0.028229485740423648,-0.18,0.0,1.0,-0.028229485740423648,0.0,-0.75,0.0,,0.0,0.0,0.0,0.0
0.93,memory_bon,1,-7.29426251151652,7.0892625115165195,-4.482777777777778,4.277777777777778,0.5,-2.8114847337387414,0.0,-0.24305555555555555,0.9243827160493827,0.07561728395061729,0.86,0.14715608465608465,0.00982319923083676,1.1813057556316435
0.93,memory_bon,4,-3.334786126124529,3.128119459457862,-10.651111111111112,10.444444444444445,0.0,7.316324984986583,0.05555555555555555,0.5555555555555556,0.9228395061728395,0.07716049382716049,0.86,0.13277116402116404,0.009607461587523592,1.1676554185718244
0.93,memory_bon,16,-2.2158090512610205,1.9991423845943532,-12.994444444444445,12.777777777777779,0.0,10.778635393183425,0.2777777777777778,0.8472222222222222,0.9320987654320988,0.06790123456790123,0.86,0.12188602292768959,0.008063818725161521,1.1475058223892642
0.93,memory_bon,64,-1.9734767372468092,1.7368100705801424,-13.57,13.333333333333334,0.0,11.596523262753191,0.4444444444444444,0.9166666666666666,0.9375,0.0625,0.86,0.11372905643738977,0.010507237438012651,1.171261256557436
0.93,oracle_memory_bon,1,-4.864722336476359,4.65972233647636,-4.482777777777778,4.277777777777778,0.5,-0.3819445586985817,0.0,-0.24305555555555555,0.0,1.0,0.86,0.0,0.012648842605242662,0.15178611126291192
0.93,oracle_memory_bon,4,-2.7034223965420905,2.5050890632087572,-1.8094444444444444,1.6111111111111112,0.6666666666666666,-0.8939779520976463,0.0,-0.6458333333333334,0.0,1.0,0.86,0.0,0.012353232743769559,0.1482387929252347
0.93,oracle_memory_bon,16,-1.9170170290014015,1.6986836956680682,-1.4961111111111114,1.2777777777777777,0.5,-0.4209059178902903,0.0,-0.8541666666666666,0.0,1.0,0.86,0.0,0.01322860412605427,0.1581457999734463
0.93,oracle_memory_bon,64,-1.7137885541149718,1.4804552207816384,-2.3444444444444446,2.111111111111111,0.05555555555555555,0.6306558903294728,0.05555555555555555,-0.9444444444444444,0.0,1.0,0.86,0.0,0.013209677852432745,0.15791868468998804
0.93,repaired_memory_bon,1,-6.107348601112789,4.879242349519124,-4.482777777777778,4.277777777777778,0.5,-1.6245708233350111,0.0,-0.24305555555555555,0.5574494949494949,0.442550505050505,0.31115234989724044,0.48615921115921107,0.01208259130291014,1.13678472399296
0.93,repaired_memory_bon,4,-4.427761601060827,3.212613814576311,-1.8127777777777778,1.6111111111111112,0.6666666666666666,-2.6149838232830493,0.0,-0.6458333333333334,0.6035353535353535,0.39646464646464646,0.3088540014399082,0.4501458032708033,0.010064672236802925,1.1260901331309436
0.93,repaired_memory_bon,16,-3.6647943756339907,2.360925655816166,-1.438888888888889,1.2222222222222223,0.5555555555555556,-2.225905486745102,0.0,-0.8611111111111112,0.6546717171717171,0.3453282828282828,0.2865309741586638,0.45355840147506815,0.012834001170411011,1.2080022812790643
0.93,repaired_memory_bon,64,-3.2314146545175846,1.8956812391651197,-2.0683333333333334,1.8333333333333333,0.16666666666666666,-1.1630813211842514,0.0,-0.9791666666666666,0.6761363636363636,0.32386363636363635,0.27589086955693953,0.45221410533910533,0.01194542400187801,1.2230371281694057
