benchmark,seed,candidate_id,true_return,terminated_at,final_state_norm,recent_only_proxy,recent_only_risk,recent_only_precision,recent_only_stale,recent_only_dropout,recent_only_spread,naive_memory_proxy,naive_memory_risk,naive_memory_precision,naive_memory_stale,naive_memory_dropout,naive_memory_spread,repaired_memory_proxy,repaired_memory_risk,repaired_memory_precision,repaired_memory_stale,repaired_memory_dropout,repaired_memory_spread,oracle_memory_proxy,oracle_memory_risk,oracle_memory_precision,oracle_memory_stale,oracle_memory_dropout,oracle_memory_spread
MountainCar-v0,29,23,1.7521756597946863,25.0,0.4650747637952164,3.8621190237547594,0.01656877383528796,1.0,0.0,2.2069214100400455e-05,0.03642715582774389,4.389675458878548,0.3941067077513114,0.6228571428571429,0.37714285714285717,2.2929405669912024e-05,0.03728981191798881,3.7792751545783196,0.01656877383528796,1.0,0.0,2.2069214100400455e-05,0.03642715582774389,3.8621190237547594,0.01656877383528796,1.0,0.0,2.2069214100400455e-05,0.03642715582774389
Acrobot-v1,17,0,-42.75839001066046,25.0,0.8902665409935243,-37.61026822917579,0.07944076673437243,1.0,0.0,0.00036070126822123786,0.1701225701968945,-33.71189654064343,0.7148782078017213,0.36,0.6399999999999999,0.0002260350015630769,0.1623776173093703,-38.00747206284765,0.07944076673437243,1.0,0.0,0.00036070126822123786,0.1701225701968945,-37.61026822917579,0.07944076673437243,1.0,0.0,0.00036070126822123786,0.1701225701968945
Acrobot-v1,17,1,-42.75839001066046,25.0,0.8902665409935243,-37.61026822917579,0.07944076673437243,1.0,0.0,0.00036070126822123786,0.1701225701968945,-33.71189654064343,0.7148782078017213,0.36,0.6399999999999999,0.0002260350015630769,0.1623776173093703,-38.00747206284765,0.07944076673437243,1.0,0.0,0.00036070126822123786,0.1701225701968945,-37.61026822917579,0.07944076673437243,1.0,0.0,0.00036070126822123786,0.1701225701968945
Acrobot-v1,17,2,-39.7496603959284,25.0,1.0258322925962644,-34.74285972471711,0.08845329883028352,1.0,0.0,0.0004837999769515773,0.1879619978103798,-31.58789219495886,0.7373186533626764,0.33714285714285713,0.6628571428571428,0.00022337722181677147,0.16149887273555413,-35.185126218868525,0.08845329883028352,1.0,0.0,0.0004837999769515773,0.1879619978103798,-34.74285972471711,0.08845329883028352,1.0,0.0,0.0004837999769515773,0.1879619978103798
Acrobot-v1,17,3,-39.7496603959284,25.0,1.0258322925962644,-34.74285972471711,0.08845329883028352,1.0,0.0,0.0004837999769515773,0.1879619978103798,-31.58789219495886,0.7373186533626764,0.33714285714285713,0.6628571428571428,0.00022337722181677147,0.16149887273555413,-35.185126218868525,0.08845329883028352,1.0,0.0,0.0004837999769515773,0.1879619978103798,-34.74285972471711,0.08845329883028352,1.0,0.0,0.0004837999769515773,0.1879619978103798
Acrobot-v1,17,4,-42.394360860903696,25.0,0.4641265947056084,-10.841754613966483,0.08422160231855626,1.0,0.0,0.000432256673350792,0.17947455318166647,-35.69931230769787,0.7044000176704311,0.3714285714285714,0.6285714285714286,0.00022652061049252247,0.1644809427001388,-11.262862625559265,0.08422160231855626,1.0,0.0,0.000432256673350792,0.17947455318166647,-10.841754613966483,0.08422160231855626,1.0,0.0,0.000432256673350792,0.17947455318166647
Acrobot-v1,17,5,-42.42045275155827,25.0,0.9029502560068573,20.78102116675961,0.12573191856430788,1.0,0.0,0.0009897601178890062,0.26180852804710186,-30.41980917143208,0.7850946993860474,0.3028571428571428,0.6971428571428571,0.00031943380173866796,0.18976971517617977,20.152361573938073,0.12573191856430788,1.0,0.0,0.0009897601178890062,0.26180852804710186,20.78102116675961,0.12573191856430788,1.0,0.0,0.0009897601178890062,0.26180852804710186
Acrobot-v1,17,6,-43.501613376431735,25.0,1.0497351983062333,-35.09231895570046,0.0929161037334347,1.0,0.0,0.0005251063047799639,0.19714500732265555,-33.852514431097624,0.6749345935086617,0.4,0.6,0.0002165913106317981,0.1626708067191275,-35.55689947436764,0.0929161037334347,1.0,0.0,0.0005251063047799639,0.19714500732265555,-35.09231895570046,0.0929161037334347,1.0,0.0,0.0005251063047799639,0.19714500732265555
Acrobot-v1,17,7,-38.93410054853696,25.0,4.4200806173165486,-36.06931201586161,0.08210509648345003,1.0,0.0,0.0003950647814232625,0.17543239607125316,-34.543644548213855,0.7020639394854252,0.37142857142857144,0.6285714285714286,0.00021349689480594598,0.1595211905678871,-36.47983749827886,0.08210509648345003,1.0,0.0,0.0003950647814232625,0.17543239607125316,-36.06931201586161,0.08210509648345003,1.0,0.0,0.0003950647814232625,0.17543239607125316
Acrobot-v1,17,8,-43.72254989339281,25.0,1.0364954991655098,-25.19810757115829,0.09409535160109823,1.0,0.0,0.0005969962875731822,0.1984875140011395,-32.51260751418142,0.7344280322147086,0.34285714285714286,0.657142857142857,0.00023219835358376635,0.16761686276262555,-25.66858432916378,0.09409535160109823,1.0,0.0,0.0005969962875731822,0.1984875140011395,-25.19810757115829,0.09409535160109823,1.0,0.0,0.0005969962875731822,0.1984875140011395
Acrobot-v1,17,9,-42.394360860903696,25.0,0.4641265947056084,-10.841754613966483,0.08422160231855626,1.0,0.0,0.000432256673350792,0.17947455318166647,-35.69931230769787,0.7044000176704311,0.3714285714285714,0.6285714285714286,0.00022652061049252247,0.1644809427001388,-11.262862625559265,0.08422160231855626,1.0,0.0,0.000432256673350792,0.17947455318166647,-10.841754613966483,0.08422160231855626,1.0,0.0,0.000432256673350792,0.17947455318166647
Acrobot-v1,17,10,-41.856334234204354,25.0,2.206876319847932,-38.72205271555863,0.08853564676047036,1.0,0.0,0.00048048809991237606,0.1882038710248252,-33.00912981621059,0.6582433736962484,0.41714285714285715,0.5828571428571429,0.00023163087426462985,0.16340707521108552,-39.16473094936099,0.08853564676047036,1.0,0.0,0.00048048809991237606,0.1882038710248252,-38.72205271555863,0.08853564676047036,1.0,0.0,0.00048048809991237606,0.1882038710248252
Acrobot-v1,17,11,-43.37314573514307,25.0,0.30281314723123076,-22.442478460478625,0.08777928556816317,1.0,0.0,0.0004115593932285139,0.18774846760518898,-34.08729421907798,0.6696282738588387,0.4057142857142857,0.5942857142857142,0.00022550918899306237,0.16341885791373323,-22.881374888319442,0.08777928556816317,1.0,0.0,0.0004115593932285139,0.18774846760518898,-22.442478460478625,0.08777928556816317,1.0,0.0,0.0004115593932285139,0.18774846760518898
Acrobot-v1,17,12,-42.394360860903696,25.0,0.4641265947056084,-10.841754613966483,0.08422160231855626,1.0,0.0,0.000432256673350792,0.17947455318166647,-35.69931230769787,0.7044000176704311,0.3714285714285714,0.6285714285714286,0.00022652061049252247,0.1644809427001388,-11.262862625559265,0.08422160231855626,1.0,0.0,0.000432256673350792,0.17947455318166647,-10.841754613966483,0.08422160231855626,1.0,0.0,0.000432256673350792,0.17947455318166647
Acrobot-v1,17,13,-42.96850564828128,25.0,0.43810819549525765,-37.92458592439317,0.08810459508613222,1.0,0.0,0.0004974438251204691,0.18694454330037438,-33.76516821530935,0.7366673895192842,0.33714285714285713,0.6628571428571428,0.0002150708301343863,0.16019928893570293,-38.36510889982383,0.08810459508613222,1.0,0.0,0.0004974438251204691,0.18694454330037438,-37.92458592439317,0.08810459508613222,1.0,0.0,0.0004974438251204691,0.18694454330037438
Acrobot-v1,17,14,-39.534362895519735,25.0,1.0767761309745398,-36.97536208954165,0.08801759773980322,1.0,0.0,0.00043850413563637327,0.18779903256602723,-19.89463288783234,0.6947175142158108,0.37714285714285717,0.6228571428571429,0.00021925612521407156,0.15579182745990092,-37.41545007824067,0.08801759773980322,1.0,0.0,0.00043850413563637327,0.18779903256602723,-36.97536208954165,0.08801759773980322,1.0,0.0,0.00043850413563637327,0.18779903256602723
Acrobot-v1,17,15,-42.42045275155827,25.0,0.9029502560068573,20.78102116675961,0.12573191856430788,1.0,0.0,0.0009897601178890062,0.26180852804710186,-30.41980917143208,0.7850946993860474,0.3028571428571428,0.6971428571428571,0.00031943380173866796,0.18976971517617977,20.152361573938073,0.12573191856430788,1.0,0.0,0.0009897601178890062,0.26180852804710186,20.78102116675961,0.12573191856430788,1.0,0.0,0.0009897601178890062,0.26180852804710186
Acrobot-v1,17,16,-39.04198816260437,25.0,3.823621181717714,-36.11614372423849,0.07545062757381465,1.0,0.0,0.0003034051335347914,0.16227419223452513,-34.23609361396058,0.7191036552031238,0.3542857142857143,0.6457142857142857,0.00022694352092490243,0.15905293626986416,-36.493396862107566,0.07545062757381465,1.0,0.0,0.0003034051335347914,0.16227419223452513,-36.11614372423849,0.07545062757381465,1.0,0.0,0.0003034051335347914,0.16227419223452513
Acrobot-v1,17,17,-43.32627570518946,25.0,0.8418388978641557,-21.50823189469444,0.09211655567540665,1.0,0.0,0.0005319629952677258,0.19524633714058853,-34.236649256702115,0.6933533640802839,0.38285714285714284,0.6171428571428571,0.00022840745290119674,0.16529610514270485,-21.968814673071474,0.09211655567540665,1.0,0.0,0.0005319629952677258,0.19524633714058853,-21.50823189469444,0.09211655567540665,1.0,0.0,0.0005319629952677258,0.19524633714058853
Acrobot-v1,17,18,-38.93410054853696,25.0,4.4200806173165486,-36.06931201586161,0.08210509648345003,1.0,0.0,0.0003950647814232625,0.17543239607125316,-34.543644548213855,0.7020639394854252,0.37142857142857144,0.6285714285714286,0.00021349689480594598,0.1595211905678871,-36.47983749827886,0.08210509648345003,1.0,0.0,0.0003950647814232625,0.17543239607125316,-36.06931201586161,0.08210509648345003,1.0,0.0,0.0003950647814232625,0.17543239607125316
Acrobot-v1,17,19,-42.42045275155827,25.0,0.9029502560068573,20.78102116675961,0.12573191856430788,1.0,0.0,0.0009897601178890062,0.26180852804710186,-30.41980917143208,0.7850946993860474,0.3028571428571428,0.6971428571428571,0.00031943380173866796,0.18976971517617977,20.152361573938073,0.12573191856430788,1.0,0.0,0.0009897601178890062,0.26180852804710186,20.78102116675961,0.12573191856430788,1.0,0.0,0.0009897601178890062,0.26180852804710186
Acrobot-v1,17,20,-40.76624759418327,25.0,1.8839002681900938,-32.5382575925388,0.09547614845642036,1.0,0.0,0.0005987080407241072,0.20152552029028337,-34.40489533387852,0.6873018732878947,0.38857142857142857,0.6114285714285714,0.00024146289935953944,0.16431466369877082,-33.0156383348209,0.09547614845642036,1.0,0.0,0.0005987080407241072,0.20152552029028337,-32.5382575925388,0.09547614845642036,1.0,0.0,0.0005987080407241072,0.20152552029028337
Acrobot-v1,17,21,-42.42045275155827,25.0,0.9029502560068573,20.78102116675961,0.12573191856430788,1.0,0.0,0.0009897601178890062,0.26180852804710186,-30.41980917143208,0.7850946993860474,0.3028571428571428,0.6971428571428571,0.00031943380173866796,0.18976971517617977,20.152361573938073,0.12573191856430788,1.0,0.0,0.0009897601178890062,0.26180852804710186,20.78102116675961,0.12573191856430788,1.0,0.0,0.0009897601178890062,0.26180852804710186
Acrobot-v1,17,22,-42.42045275155827,25.0,0.9029502560068573,20.78102116675961,0.12573191856430788,1.0,0.0,0.0009897601178890062,0.26180852804710186,-30.41980917143208,0.7850946993860474,0.3028571428571428,0.6971428571428571,0.00031943380173866796,0.18976971517617977,20.152361573938073,0.12573191856430788,1.0,0.0,0.0009897601178890062,0.26180852804710186,20.78102116675961,0.12573191856430788,1.0,0.0,0.0009897601178890062,0.26180852804710186
Acrobot-v1,17,23,-42.96850564828128,25.0,0.43810819549525765,-37.92458592439317,0.08810459508613222,1.0,0.0,0.0004974438251204691,0.18694454330037438,-33.76516821530935,0.7366673895192842,0.33714285714285713,0.6628571428571428,0.0002150708301343863,0.16019928893570293,-38.36510889982383,0.08810459508613222,1.0,0.0,0.0004974438251204691,0.18694454330037438,-37.92458592439317,0.08810459508613222,1.0,0.0,0.0004974438251204691,0.18694454330037438
Acrobot-v1,29,0,-41.60678254516739,25.0,0.5113531748488718,13.825131898620842,0.37033046219298177,0.7314285714285715,0.2685714285714285,0.0005818570232787467,0.21578706096738492,-6.02118608757676,0.775415378868908,0.3028571428571428,0.6971428571428572,0.0002591800790252939,0.16933129131966346,11.973479587655934,0.37033046219298177,0.7314285714285715,0.2685714285714285,0.0005818570232787467,0.21578706096738492,16.790631159801812,0.11870914121008705,1.0,0.0,0.0008507930687998494,0.24867288146597388
Acrobot-v1,29,1,-41.91776709937089,25.0,0.3572756545399036,11.327573708874048,0.1720757694186765,0.9257142857142857,0.07428571428571427,0.00048479844251886404,0.2086925946506918,-26.481596122400806,0.7897579740496649,0.3028571428571428,0.6971428571428572,0.00038770243796916915,0.1989188831178989,10.467194861780666,0.1720757694186765,0.9257142857142857,0.07428571428571427,0.00048479844251886404,0.2086925946506918,12.188916918880686,0.10060976854613396,1.0,0.0,0.0005327857813888185,0.21410551621116308
Acrobot-v1,29,2,-41.60678254516739,25.0,0.5113531748488718,13.825131898620842,0.37033046219298177,0.7314285714285715,0.2685714285714285,0.0005818570232787467,0.21578706096738492,-6.02118608757676,0.775415378868908,0.3028571428571428,0.6971428571428572,0.0002591800790252939,0.16933129131966346,11.973479587655934,0.37033046219298177,0.7314285714285715,0.2685714285714285,0.0005818570232787467,0.21578706096738492,16.790631159801812,0.11870914121008705,1.0,0.0,0.0008507930687998494,0.24867288146597388
Acrobot-v1,29,3,-43.28667553732802,25.0,0.44212324415521825,10.202784132559543,0.1968032080141482,0.8971428571428572,0.10285714285714283,0.0004288799992343536,0.2011445003625122,-21.053760008873564,0.7916205347813003,0.2971428571428571,0.7028571428571427,0.00036054871723456046,0.1908422270806245,9.218768092488801,0.1968032080141482,0.8971428571428572,0.10285714285714283,0.0004288799992343536,0.2011445003625122,19.16876830435187,0.10088901388205672,1.0,0.0,0.0005315074032376379,0.21474878812479015
Acrobot-v1,29,4,-42.74244112221439,25.0,0.8756433930295994,-33.593220527655305,0.12548637112631078,1.0,0.0,0.0008891252385734253,0.2630519315949409,-37.590182889159266,0.9419963360612769,0.16571428571428573,0.8342857142857143,0.00046312161511125895,0.2311236641214945,-34.22065238328686,0.12548637112631078,1.0,0.0,0.0008891252385734253,0.2630519315949409,-33.593220527655305,0.12548637112631078,1.0,0.0,0.0008891252385734253,0.2630519315949409
Acrobot-v1,29,5,-42.76835209956163,25.0,1.0022872969406202,15.130479953009615,0.15410509137487652,0.9485714285714286,0.05142857142857142,0.0005808792953013909,0.21784330129754217,-22.269500612255467,0.7729787668299675,0.32,0.68,0.0003535063457082211,0.200334924587337,14.359954496135233,0.15410509137487652,0.9485714285714286,0.05142857142857142,0.0005808792953013909,0.21784330129754217,16.892077517781868,0.10216756097350484,1.0,0.0,0.0005875682761641716,0.21659336614264763
Acrobot-v1,29,6,-43.31548405344765,25.0,0.18607199607684385,11.559218087261566,0.15092115465028844,0.942857142857143,0.057142857142857134,0.000442341097581085,0.20053237494840576,-28.991937895068602,0.7959500164414988,0.2971428571428571,0.702857142857143,0.000377095404110806,0.20016913411437673,10.804612314010125,0.15092115465028844,0.942857142857143,0.057142857142857134,0.000442341097581085,0.20053237494840576,14.04041459594714,0.09631242153191519,1.0,0.0,0.0004831611924085099,0.20543807109477136
Acrobot-v1,29,7,-43.28667553732802,25.0,0.44212324415521825,10.202784132559543,0.1968032080141482,0.8971428571428572,0.10285714285714283,0.0004288799992343536,0.2011445003625122,-21.053760008873564,0.7916205347813003,0.2971428571428571,0.7028571428571427,0.00036054871723456046,0.1908422270806245,9.218768092488801,0.1968032080141482,0.8971428571428572,0.10285714285714283,0.0004288799992343536,0.2011445003625122,19.16876830435187,0.10088901388205672,1.0,0.0,0.0005315074032376379,0.21474878812479015
Acrobot-v1,29,8,-41.60678254516739,25.0,0.5113531748488718,13.825131898620842,0.37033046219298177,0.7314285714285715,0.2685714285714285,0.0005818570232787467,0.21578706096738492,-6.02118608757676,0.775415378868908,0.3028571428571428,0.6971428571428572,0.0002591800790252939,0.16933129131966346,11.973479587655934,0.37033046219298177,0.7314285714285715,0.2685714285714285,0.0005818570232787467,0.21578706096738492,16.790631159801812,0.11870914121008705,1.0,0.0,0.0008507930687998494,0.24867288146597388
Acrobot-v1,29,9,-39.37704145624923,25.0,1.6132632529172033,-8.363467820308351,0.10765477423413909,1.0,0.0,0.0006744605455015238,0.22724242193361532,-26.980742862370665,0.7471325193592014,0.34285714285714286,0.657142857142857,0.00031228078986249503,0.1944253686609874,-8.901741691479046,0.10765477423413909,1.0,0.0,0.0006744605455015238,0.22724242193361532,-8.363467820308351,0.10765477423413909,1.0,0.0,0.0006744605455015238,0.22724242193361532
Acrobot-v1,29,10,-42.74244112221439,25.0,0.8756433930295994,-33.593220527655305,0.12548637112631078,1.0,0.0,0.0008891252385734253,0.2630519315949409,-37.590182889159266,0.9419963360612769,0.16571428571428573,0.8342857142857143,0.00046312161511125895,0.2311236641214945,-34.22065238328686,0.12548637112631078,1.0,0.0,0.0008891252385734253,0.2630519315949409,-33.593220527655305,0.12548637112631078,1.0,0.0,0.0008891252385734253,0.2630519315949409
Acrobot-v1,29,11,-42.74244112221439,25.0,0.8756433930295994,-33.593220527655305,0.12548637112631078,1.0,0.0,0.0008891252385734253,0.2630519315949409,-37.590182889159266,0.9419963360612769,0.16571428571428573,0.8342857142857143,0.00046312161511125895,0.2311236641214945,-34.22065238328686,0.12548637112631078,1.0,0.0,0.0008891252385734253,0.2630519315949409,-33.593220527655305,0.12548637112631078,1.0,0.0,0.0008891252385734253,0.2630519315949409
Acrobot-v1,29,12,-41.60678254516739,25.0,0.5113531748488718,13.825131898620842,0.37033046219298177,0.7314285714285715,0.2685714285714285,0.0005818570232787467,0.21578706096738492,-6.02118608757676,0.775415378868908,0.3028571428571428,0.6971428571428572,0.0002591800790252939,0.16933129131966346,11.973479587655934,0.37033046219298177,0.7314285714285715,0.2685714285714285,0.0005818570232787467,0.21578706096738492,16.790631159801812,0.11870914121008705,1.0,0.0,0.0008507930687998494,0.24867288146597388
Acrobot-v1,29,13,-42.778181140370414,25.0,2.3105012823389717,14.428919700267466,0.1223109186415683,0.9828571428571429,0.01714285714285714,0.0008815663956138286,0.21803451185289005,-20.881568702227547,0.7347566072278673,0.3542857142857143,0.6457142857142857,0.0003100519933708901,0.19235979014803228,13.817365107059624,0.1223109186415683,0.9828571428571429,0.01714285714285714,0.0008815663956138286,0.21803451185289005,15.231040267738699,0.10583224786803858,1.0,0.0,0.0009347744745427664,0.21856456015932546
Acrobot-v1,29,14,-41.60678254516739,25.0,0.5113531748488718,13.825131898620842,0.37033046219298177,0.7314285714285715,0.2685714285714285,0.0005818570232787467,0.21578706096738492,-6.02118608757676,0.775415378868908,0.3028571428571428,0.6971428571428572,0.0002591800790252939,0.16933129131966346,11.973479587655934,0.37033046219298177,0.7314285714285715,0.2685714285714285,0.0005818570232787467,0.21578706096738492,16.790631159801812,0.11870914121008705,1.0,0.0,0.0008507930687998494,0.24867288146597388
Acrobot-v1,29,15,-42.74244112221439,25.0,0.8756433930295994,-33.593220527655305,0.12548637112631078,1.0,0.0,0.0008891252385734253,0.2630519315949409,-37.590182889159266,0.9419963360612769,0.16571428571428573,0.8342857142857143,0.00046312161511125895,0.2311236641214945,-34.22065238328686,0.12548637112631078,1.0,0.0,0.0008891252385734253,0.2630519315949409,-33.593220527655305,0.12548637112631078,1.0,0.0,0.0008891252385734253,0.2630519315949409
Acrobot-v1,29,16,-41.75208670369422,25.0,0.4430078550725728,19.76328114721902,0.13760844162847827,0.9714285714285715,0.028571428571428567,0.0008346887402260547,0.22746556252275835,-18.4951807140128,0.743955456618549,0.34857142857142853,0.6514285714285714,0.00035529446723286224,0.1992989543380326,19.075238939076627,0.13760844162847827,0.9714285714285715,0.028571428571428567,0.0008346887402260547,0.22746556252275835,18.819219471780563,0.1113203295570149,1.0,0.0,0.001170656178232618,0.22656684473589767
Acrobot-v1,29,17,-36.62879216991672,25.0,4.264799444351099,10.529426474473242,0.19175042415849386,0.9085714285714285,0.09142857142857143,0.0005294664607324416,0.21352471343125093,-18.75841901427743,0.7968873705558629,0.2971428571428571,0.702857142857143,0.0004217492644278371,0.20145829685177172,9.570674353680772,0.19175042415849386,0.9085714285714285,0.09142857142857143,0.0005294664607324416,0.21352471343125093,17.072493547970033,0.10381786868730647,1.0,0.0,0.0005737657363303286,0.2205060951036974
Acrobot-v1,29,18,-41.622219799509224,25.0,1.4808295044706368,5.471340454704873,0.11728360159892436,0.9885714285714287,0.011428571428571429,0.0007238960346115826,0.2223641375410228,-23.496660352308687,0.7503911780525224,0.34285714285714286,0.6571428571428573,0.00039298109714319527,0.2002321602944884,4.884922446710251,0.11728360159892436,0.9885714285714287,0.011428571428571429,0.0007238960346115826,0.2223641375410228,4.385809946242872,0.1082206200056773,1.0,0.0,0.0010007300908844235,0.22269950950800424
Acrobot-v1,29,19,-41.60678254516739,25.0,0.5113531748488718,13.825131898620842,0.37033046219298177,0.7314285714285715,0.2685714285714285,0.0005818570232787467,0.21578706096738492,-6.02118608757676,0.775415378868908,0.3028571428571428,0.6971428571428572,0.0002591800790252939,0.16933129131966346,11.973479587655934,0.37033046219298177,0.7314285714285715,0.2685714285714285,0.0005818570232787467,0.21578706096738492,16.790631159801812,0.11870914121008705,1.0,0.0,0.0008507930687998494,0.24867288146597388
Acrobot-v1,29,20,-41.60678254516739,25.0,0.5113531748488718,13.825131898620842,0.37033046219298177,0.7314285714285715,0.2685714285714285,0.0005818570232787467,0.21578706096738492,-6.02118608757676,0.775415378868908,0.3028571428571428,0.6971428571428572,0.0002591800790252939,0.16933129131966346,11.973479587655934,0.37033046219298177,0.7314285714285715,0.2685714285714285,0.0005818570232787467,0.21578706096738492,16.790631159801812,0.11870914121008705,1.0,0.0,0.0008507930687998494,0.24867288146597388
Acrobot-v1,29,21,-42.74244112221439,25.0,0.8756433930295994,-33.593220527655305,0.12548637112631078,1.0,0.0,0.0008891252385734253,0.2630519315949409,-37.590182889159266,0.9419963360612769,0.16571428571428573,0.8342857142857143,0.00046312161511125895,0.2311236641214945,-34.22065238328686,0.12548637112631078,1.0,0.0,0.0008891252385734253,0.2630519315949409,-33.593220527655305,0.12548637112631078,1.0,0.0,0.0008891252385734253,0.2630519315949409
Acrobot-v1,29,22,-42.74244112221439,25.0,0.8756433930295994,-33.593220527655305,0.12548637112631078,1.0,0.0,0.0008891252385734253,0.2630519315949409,-37.590182889159266,0.9419963360612769,0.16571428571428573,0.8342857142857143,0.00046312161511125895,0.2311236641214945,-34.22065238328686,0.12548637112631078,1.0,0.0,0.0008891252385734253,0.2630519315949409,-33.593220527655305,0.12548637112631078,1.0,0.0,0.0008891252385734253,0.2630519315949409
Acrobot-v1,29,23,-40.11784952215305,25.0,0.8144857471393239,9.2611414472746,0.18227270989456476,0.9142857142857143,0.08571428571428572,0.00046781677283081586,0.2062575333280722,-19.246460092127244,0.8000461400423131,0.2914285714285714,0.7085714285714285,0.00038539137390087403,0.19642573439928313,8.349777897801776,0.18227270989456476,0.9142857142857143,0.08571428571428572,0.00046781677283081586,0.2062575333280722,21.469528522551922,0.10730102135253591,1.0,0.0,0.0006243997872623063,0.2273462734543055
